X,Y,Z,Bx,By,Bz
0.0,-0.40000000000000013,-0.6000000000000001,3.3685980265717477e-06,0.0,0.0
-0.40000000000000013,0.0,-0.6000000000000001,-1.4181767736889326e-05,2.2349241001287358e-07,-2.7415412112322774e-05
-0.30000000000000016,-0.6000000000000001,0.0,2.1667232347660673e-06,-1.9271991903300712e-05,-1.6261517681472376e-07
0.0,-0.30000000000000016,-0.6000000000000001,5.138245340656387e-06,0.0,0.0
-0.30000000000000016,0.0,-0.6000000000000001,2.164779426361415e-06,1.5537943273676544e-07,-1.9276550157624708e-05
-0.20000000000000018,-0.6000000000000001,0.0,6.686905312503441e-06,-1.111595819635387e-05,-9.269097125694074e-08
0.0,-0.20000000000000018,-0.6000000000000001,6.757352522778602e-06,0.0,0.0
-0.20000000000000018,0.0,-0.6000000000000001,6.685862399051089e-06,8.915347899367513e-08,-1.1119060142248613e-05
-0.1000000000000002,-0.6000000000000001,0.0,8.00865819059044e-06,-5.067969638016957e-06,-4.192488758855003e-08
0.0,-0.1000000000000002,-0.6000000000000001,7.89482650442369e-06,0.0,0.0
-0.1000000000000002,0.0,-0.6000000000000001,8.008416781296802e-06,4.054701969788984e-08,-5.069509447496417e-06
-2.220446049250313e-16,-0.6000000000000001,0.0,8.303755517835029e-06,-1.3552527156068805e-20,-3.8381180422460484e-22
0.0,-2.220446049250313e-16,-0.6000000000000001,8.303819610387954e-06,0.0,0.0
-2.220446049250313e-16,0.0,-0.6000000000000001,8.303819610387951e-06,7.808584982500581e-22,-1.3552527156068805e-20
0.0,-0.6000000000000001,0.0,8.303755517835029e-06,0.0,0.0
0.0,0.0,-0.6000000000000001,8.303819610387953e-06,0.0,0.0
0.0,0.0,-0.6000000000000001,8.303819610387953e-06,0.0,0.0
0.09999999999999964,-0.6000000000000001,0.0,8.008658190590443e-06,5.06796963801693e-06,4.192488758854814e-08
0.0,0.09999999999999964,-0.6000000000000001,7.894374735426125e-06,0.0,0.0
0.09999999999999964,0.0,-0.6000000000000001,8.008416781296809e-06,-4.054701969789041e-08,5.069509447496389e-06
0.19999999999999973,-0.6000000000000001,0.0,6.686905312503449e-06,1.1115958196353833e-05,9.269097125694062e-08
0.0,0.19999999999999973,-0.6000000000000001,6.756662574238596e-06,0.0,0.0
0.19999999999999973,0.0,-0.6000000000000001,6.685862399051098e-06,-8.915347899367157e-08,1.1119060142248583e-05
0.2999999999999998,-0.6000000000000001,0.0,2.1667232347660944e-06,1.927199190330069e-05,1.6261517681472264e-07
0.0,0.2999999999999998,-0.6000000000000001,5.137583638153798e-06,0.0,0.0
0.2999999999999998,0.0,-0.6000000000000001,2.164779426361442e-06,-1.5537943273676626e-07,1.927655015762468e-05
0.3999999999999997,-0.6000000000000001,0.0,-1.4180538965332836e-05,2.7410449623632583e-05,2.365233821397086e-07
0.0,0.3999999999999997,-0.6000000000000001,3.368159308743515e-06,0.0,0.0
0.3999999999999997,0.0,-0.6000000000000001,-1.4181767736889201e-05,-2.2349241001287464e-07,2.7415412112322767e-05
0.49999999999999956,-0.6000000000000001,0.0,-4.332803349167131e-05,-1.802263197314142e-06,-5.501390311525681e-10
0.0,0.49999999999999956,-0.6000000000000001,1.7553596246012539e-06,0.0,0.0
0.49999999999999956,0.0,-0.6000000000000001,-4.3321457051438696e-05,1.4220949043385599e-08,-1.7937435338787695e-06
0.5999999999999996,-0.6000000000000001,0.0,-1.4831826536377724e-05,-3.115266459709878e-05,-2.3870049015748896e-07
0.0,0.5999999999999996,-0.6000000000000001,4.901856804197165e-07,0.0,0.0
0.5999999999999996,0.0,-0.6000000000000001,-1.4833044234278212e-05,2.530270458704831e-07,-3.114067494383401e-05
0.6999999999999997,-0.6000000000000001,0.0,8.57124965675618e-07,-2.3445337689963334e-05,-1.6820332333408157e-07
0.0,0.6999999999999997,-0.6000000000000001,-3.765696571127251e-07,0.0,0.0
0.6999999999999997,0.0,-0.6000000000000001,8.552984060571496e-07,1.8833766944057582e-07,-2.3433214773417503e-05
0.7999999999999996,-0.6000000000000001,0.0,4.713127948026676e-06,-1.607216131587394e-05,-1.0460349512158322e-07
0.0,0.7999999999999996,-0.6000000000000001,-8.941857098150555e-07,0.0,0.0
0.7999999999999996,0.0,-0.6000000000000001,4.712496887798126e-06,1.2833592476926588e-07,-1.605906355172916e-05
0.8999999999999995,-0.6000000000000001,0.0,5.38825877262365e-06,-1.1271384416052475e-05,-6.417844645172615e-08
0.0,0.8999999999999995,-0.6000000000000001,-1.152733879774522e-06,0.0,0.0
0.8999999999999995,0.0,-0.6000000000000001,5.388995630402042e-06,8.9664574109797e-08,-1.1257455430915903e-05
1.0,-0.6000000000000001,0.0,5.132592636076839e-06,-8.112980632325178e-06,-3.8502406226458646e-08
0.0,1.0,-0.6000000000000001,-1.240732444760151e-06,0.0,0.0
1.0,0.0,-0.6000000000000001,5.134525951594582e-06,6.437066787253386e-08,-8.09853381432232e-06
-1.0,-0.5000000000000001,0.0,8.000543826503896e-06,8.649210747944947e-06,3.81853354904899e-08
0.0,-1.0,-0.5000000000000001,-1.2037860629189086e-06,0.0,0.0
-1.0,0.0,-0.5000000000000001,8.000896919443186e-06,-6.85758089721081e-08,8.632043259424852e-06
-0.9,-0.5000000000000001,0.0,9.878140795924347e-06,1.2522383073557453e-05,6.914930148819384e-08
0.0,-0.9,-0.5000000000000001,-1.009708365740667e-06,0.0,0.0
-0.9,0.0,-0.5000000000000001,9.87654332869075e-06,-9.954970381232108e-08,1.2505728601692196e-05
-0.8,-0.5000000000000001,0.0,1.2335369764603293e-05,1.9036299538974203e-05,1.2338826796552193e-07
0.0,-0.8,-0.5000000000000001,-5.486127027318504e-07,0.0,0.0
-0.8,0.0,-0.5000000000000001,1.2331427403626032e-05,-1.5194068167305432e-07,1.9020607216557632e-05
-0.7000000000000001,-0.5000000000000001,0.0,1.5742887787182225e-05,3.175081516533016e-05,2.3146497713315828e-07
0.0,-0.7000000000000001,-0.5000000000000001,3.2407415624567037e-07,0.0,0.0
-0.7000000000000001,0.0,-0.5000000000000001,1.573659124236722e-05,-2.5522926170651453e-07,3.173623670589302e-05
-0.6000000000000001,-0.5000000000000001,0.0,2.1289837405904465e-05,6.744353770300736e-05,5.427044605230728e-07
0.0,-0.6000000000000001,-0.5000000000000001,1.7549005325777878e-06,0.0,0.0
-0.6000000000000001,0.0,-0.5000000000000001,2.128183480876911e-05,-5.530539266236669e-07,6.742321764643203e-05
-0.5000000000000001,-0.5000000000000001,0.0,0.00011582940390790603,1.7318595202311741e-06,-1.5582887165925605e-09
0.0,-0.5000000000000001,-0.5000000000000001,3.813036596761264e-06,0.0,0.0
-0.5000000000000001,0.0,-0.5000000000000001,6.367157990127792e-05,-1.36595443374519e-08,1.7219583336118258e-06
-0.40000000000000013,-0.5000000000000001,0.0,2.2235863475180263e-05,-6.38293904932075e-05,-5.44718957152894e-07
0.0,-0.40000000000000013,-0.5000000000000001,6.385578847403956e-06,0.0,0.0
-0.40000000000000013,0.0,-0.5000000000000001,2.2227776103000682e-05,5.245428516249691e-07,-6.382879573358582e-05
-0.30000000000000016,-0.5000000000000001,0.0,1.768499079555152e-05,-2.7662192724994608e-05,-2.299470237701561e-07
0.0,-0.30000000000000016,-0.5000000000000001,9.13033421313218e-06,0.0,0.0
-0.30000000000000016,0.0,-0.5000000000000001,1.7678393280904407e-05,2.2295636865166815e-07,-2.7667092953025026e-05
-0.20000000000000018,-0.5000000000000001,0.0,1.5376947325038472e-05,-1.4073220259094e-05,-1.1516852630905535e-07
0.0,-0.20000000000000018,-0.5000000000000001,1.1561164637266454e-05,0.0,0.0
-0.20000000000000018,0.0,-0.5000000000000001,1.5372219565180654e-05,1.1272671256759632e-07,-1.4076545820235211e-05
-0.1000000000000002,-0.5000000000000001,0.0,1.4183351349942868e-05,-6.133302937163246e-06,-4.9596493707782495e-08
0.0,-0.1000000000000002,-0.5000000000000001,1.321957465584986e-05,0.0,0.0
-0.1000000000000002,0.0,-0.5000000000000001,1.4180078030759808e-05,4.899570854321065e-08,-6.13492279293119e-06
-2.220446049250313e-16,-0.5000000000000001,0.0,1.3808469768294762e-05,-1.5246593050577406e-20,-1.4823076576950256e-21
0.0,-2.220446049250313e-16,-0.5000000000000001,1.3805737948938412e-05,0.0,0.0
-2.220446049250313e-16,0.0,-0.5000000000000001,1.3805737948938414e-05,-8.337980574534519e-22,-1.0164395367051604e-20
0.0,-0.5000000000000001,0.0,1.3808469768294762e-05,0.0,0.0
0.0,0.0,-0.5000000000000001,1.380573794893841e-05,0.0,0.0
0.0,0.0,-0.5000000000000001,1.380573794893841e-05,0.0,0.0
0.09999999999999964,-0.5000000000000001,0.0,1.4183351349942866e-05,6.133302937163202e-06,4.959649370778188e-08
0.0,0.09999999999999964,-0.5000000000000001,1.3219402959478854e-05,0.0,0.0
0.09999999999999964,0.0,-0.5000000000000001,1.4180078030759808e-05,-4.899570854320869e-08,6.13492279293115e-06
0.19999999999999973,-0.5000000000000001,0.0,1.537694732503847e-05,1.4073220259093954e-05,1.1516852630904998e-07
0.0,0.19999999999999973,-0.5000000000000001,1.1560892323130053e-05,0.0,0.0
0.19999999999999973,0.0,-0.5000000000000001,1.5372219565180647e-05,-1.1272671256759875e-07,1.4076545820235169e-05
0.2999999999999998,-0.5000000000000001,0.0,1.7684990795551515e-05,2.7662192724994557e-05,2.29947023770153e-07
0.0,0.2999999999999998,-0.5000000000000001,9.130091720392336e-06,0.0,0.0
0.2999999999999998,0.0,-0.5000000000000001,1.7678393280904393e-05,-2.229563686516684e-07,2.7667092953024965e-05
0.3999999999999997,-0.5000000000000001,0.0,2.223586347518023e-05,6.382939049320722e-05,5.447189571528908e-07
0.0,0.3999999999999997,-0.5000000000000001,6.385518988783409e-06,0.0,0.0
0.3999999999999997,0.0,-0.5000000000000001,2.2227776103000648e-05,-5.24542851624965e-07,6.382879573358552e-05
0.49999999999999956,-0.5000000000000001,0.0,0.00011582940390790603,-1.7318595181378728e-06,1.5582887414170642e-09
0.0,0.49999999999999956,-0.5000000000000001,3.8132708636249666e-06,0.0,0.0
0.49999999999999956,0.0,-0.5000000000000001,6.367157990127792e-05,1.3659544333181755e-08,-1.7219583333272983e-06
0.5999999999999996,-0.5000000000000001,0.0,2.1289837405904492e-05,-6.744353770300769e-05,-5.427044605230768e-07
0.0,0.5999999999999996,-0.5000000000000001,1.7554436280097066e-06,0.0,0.0
0.5999999999999996,0.0,-0.5000000000000001,2.128183480876916e-05,5.530539266236673e-07,-6.742321764643232e-05
0.6999999999999997,-0.5000000000000001,0.0,1.574288778718224e-05,-3.1750815165330195e-05,-2.3146497713316368e-07
0.0,0.6999999999999997,-0.5000000000000001,3.24842941652846e-07,0.0,0.0
0.6999999999999997,0.0,-0.5000000000000001,1.5736591242367236e-05,2.5522926170651294e-07,-3.1736236705893075e-05
0.7999999999999996,-0.5000000000000001,0.0,1.2335369764603305e-05,-1.9036299538974247e-05,-1.233882679655226e-07
0.0,0.7999999999999996,-0.5000000000000001,-5.477462324657721e-07,0.0,0.0
0.7999999999999996,0.0,-0.5000000000000001,1.2331427403626044e-05,1.5194068167305127e-07,-1.902060721655768e-05
0.8999999999999995,-0.5000000000000001,0.0,9.878140795924364e-06,-1.252238307355748e-05,-6.914930148819476e-08
0.0,0.8999999999999995,-0.5000000000000001,-1.008857667109634e-06,0.0,0.0
0.8999999999999995,0.0,-0.5000000000000001,9.87654332869076e-06,9.954970381232262e-08,-1.2505728601692227e-05
1.0,-0.5000000000000001,0.0,8.000543826503896e-06,-8.649210747944947e-06,-3.81853354904899e-08
0.0,1.0,-0.5000000000000001,-1.2030213341745373e-06,0.0,0.0
1.0,0.0,-0.5000000000000001,8.000896919443186e-06,6.85758089721081e-08,-8.632043259424852e-06
-1.0,-0.40000000000000013,0.0,1.1072221088126863e-05,8.234745704189978e-06,2.9726641486020888e-08
0.0,-1.0,-0.40000000000000013,-1.1342771055882783e-06,0.0,0.0
-1.0,0.0,-0.40000000000000013,1.1070864571732019e-05,-6.520339160146237e-08,8.214090350684104e-06
-0.9,-0.40000000000000013,0.0,1.4764460606731345e-05,1.1939161149860348e-05,5.854140109617509e-08
0.0,-0.9,-0.40000000000000013,-8.071662061324853e-07,0.0,0.0
-0.9,0.0,-0.40000000000000013,1.4760203457275368e-05,-9.475498899978625e-08,1.1918954117315086e-05
-0.8,-0.40000000000000013,0.0,2.0720354857797594e-05,1.775620493284856e-05,1.0668805999664677e-07
0.0,-0.8,-0.40000000000000013,-9.0848674737525e-08,0.0,0.0
-0.8,0.0,-0.40000000000000013,2.0712419981531026e-05,-1.413994586273686e-07,1.7737142451239328e-05
-0.7000000000000001,-0.40000000000000013,0.0,3.2144161993949446e-05,2.69239521215944e-05,1.856093900774817e-07
0.0,-0.7000000000000001,-0.40000000000000013,1.2306629506256357e-06,0.0,0.0
-0.7000000000000001,0.0,-0.40000000000000013,3.2132261782929694e-05,-2.1554091565882916e-07,2.690665353563839e-05
-0.6000000000000001,-0.40000000000000013,0.0,6.013881402412546e-05,3.6862445282757824e-05,2.7657768341643636e-07
0.0,-0.6000000000000001,-0.40000000000000013,3.3676052877646687e-06,0.0,0.0
-0.6000000000000001,0.0,-0.40000000000000013,6.012281806101209e-05,-2.9786927219649964e-07,3.684679791678509e-05
-0.5000000000000001,-0.40000000000000013,0.0,0.00010219415277057738,1.5588237819971117e-06,-4.428584644750213e-09
0.0,-0.5000000000000001,-0.40000000000000013,6.385306574093381e-06,0.0,0.0
-0.5000000000000001,0.0,-0.40000000000000013,0.00010217160709803147,-1.2288998294826304e-08,1.5473159478155376e-06
-0.40000000000000013,-0.40000000000000013,0.0,6.139062172296191e-05,-3.3597004660486356e-05,-2.844490653402331e-07
0.0,-0.40000000000000013,-0.40000000000000013,1.0044055992740078e-05,0.0,0.0
-0.40000000000000013,0.0,-0.40000000000000013,6.137448671033878e-05,2.721221262369876e-07,-3.360432378963082e-05
-0.30000000000000016,-0.40000000000000013,0.0,3.474702736763189e-05,-2.319121883702065e-05,-1.9029119802135195e-07
0.0,-0.30000000000000016,-0.40000000000000013,1.3785770144626558e-05,0.0,0.0
-0.30000000000000016,0.0,-0.40000000000000013,3.473468125902079e-05,1.8609538751744793e-07,-2.3196715922757034e-05
-0.20000000000000018,-0.40000000000000013,0.0,2.4889393772842e-05,-1.3159163878478259e-05,-1.0521889728346713e-07
0.0,-0.20000000000000018,-0.40000000000000013,1.694734801091342e-05,0.0,0.0
-0.20000000000000018,0.0,-0.40000000000000013,2.4880352034745212e-05,1.0510648642791284e-07,-1.3162535162695209e-05
-0.1000000000000002,-0.40000000000000013,0.0,2.0872076493603856e-05,-5.930062208979417e-06,-4.647533123776128e-08
0.0,-0.1000000000000002,-0.40000000000000013,1.901887685853604e-05,0.0,0.0
-0.1000000000000002,0.0,-0.40000000000000013,2.0865486044307925e-05,4.7256612970295736e-08,-5.931623575253908e-06
-2.220446049250313e-16,-0.40000000000000013,0.0,1.973999764766484e-05,-2.0328790734103208e-20,1.3896634290890865e-21
0.0,-2.220446049250313e-16,-0.40000000000000013,1.9734304507644707e-05,0.0,0.0
-2.220446049250313e-16,0.0,-0.40000000000000013,1.973430450764471e-05,7.940933880509066e-22,-1.1858461261560205e-20
0.0,-0.40000000000000013,0.0,1.973999764766483e-05,0.0,0.0
0.0,0.0,-0.40000000000000013,1.973430450764471e-05,0.0,0.0
0.0,0.0,-0.40000000000000013,1.973430450764471e-05,0.0,0.0
0.09999999999999964,-0.40000000000000013,0.0,2.0872076493603843e-05,5.9300622089793856e-06,4.647533123776197e-08
0.0,0.09999999999999964,-0.40000000000000013,1.901897414543914e-05,0.0,0.0
0.09999999999999964,0.0,-0.40000000000000013,2.0865486044307904e-05,-4.725661297029962e-08,5.931623575253869e-06
0.19999999999999973,-0.40000000000000013,0.0,2.4889393772841972e-05,1.3159163878478229e-05,1.052188972834676e-07
0.0,0.19999999999999973,-0.40000000000000013,1.6947468756420797e-05,0.0,0.0
0.19999999999999973,0.0,-0.40000000000000013,2.4880352034745192e-05,-1.051064864279084e-07,1.3162535162695177e-05
0.2999999999999998,-0.40000000000000013,0.0,3.474702736763182e-05,2.3191218837020606e-05,1.9029119802135023e-07
0.0,0.2999999999999998,-0.40000000000000013,1.3785911684254899e-05,0.0,0.0
0.2999999999999998,0.0,-0.40000000000000013,3.4734681259020737e-05,-1.8609538751744705e-07,2.3196715922756997e-05
0.3999999999999997,-0.40000000000000013,0.0,6.139062172296171e-05,3.359700466048633e-05,2.8444906534023326e-07
0.0,0.3999999999999997,-0.40000000000000013,1.0044342831422457e-05,0.0,0.0
0.3999999999999997,0.0,-0.40000000000000013,6.13744867103386e-05,-2.72122126236987e-07,3.3604323789630794e-05
0.49999999999999956,-0.40000000000000013,0.0,0.00010219415277057738,-1.5588237819967053e-06,4.428584644752894e-09
0.0,0.49999999999999956,-0.40000000000000013,6.385884734262436e-06,0.0,0.0
0.49999999999999956,0.0,-0.40000000000000013,0.00010217160709803148,1.228899829482311e-08,-1.547315947815132e-06
0.5999999999999996,-0.40000000000000013,0.0,6.0138814024125646e-05,-3.686244528275784e-05,-2.765776834164346e-07
0.0,0.5999999999999996,-0.40000000000000013,3.3685054456431023e-06,0.0,0.0
0.5999999999999996,0.0,-0.40000000000000013,6.01228180610123e-05,2.9786927219649837e-07,-3.6846797916785093e-05
0.6999999999999997,-0.40000000000000013,0.0,3.2144161993949514e-05,-2.692395212159444e-05,-1.8560939007748116e-07
0.0,0.6999999999999997,-0.40000000000000013,1.2317732628660878e-06,0.0,0.0
0.6999999999999997,0.0,-0.40000000000000013,3.2132261782929755e-05,2.1554091565882773e-07,-2.6906653535638427e-05
0.7999999999999996,-0.40000000000000013,0.0,2.0720354857797635e-05,-1.775620493284859e-05,-1.0668805999664649e-07
0.0,0.7999999999999996,-0.40000000000000013,-8.969712821108278e-08,0.0,0.0
0.7999999999999996,0.0,-0.40000000000000013,2.0712419981531056e-05,1.4139945862736893e-07,-1.7737142451239352e-05
0.8999999999999995,-0.40000000000000013,0.0,1.4764460606731367e-05,-1.1939161149860368e-05,-5.854140109617643e-08
0.0,0.8999999999999995,-0.40000000000000013,-8.061069604856604e-07,0.0,0.0
0.8999999999999995,0.0,-0.40000000000000013,1.4760203457275398e-05,9.475498899978409e-08,-1.1918954117315123e-05
1.0,-0.40000000000000013,0.0,1.1072221088126863e-05,-8.234745704189978e-06,-2.9726641486020888e-08
0.0,1.0,-0.40000000000000013,-1.1333758510106728e-06,0.0,0.0
1.0,0.0,-0.40000000000000013,1.1070864571732019e-05,6.520339160146237e-08,-8.214090350684104e-06
-1.0,-0.30000000000000016,0.0,1.3781417248136221e-05,6.871492702074427e-06,1.3545115275711167e-08
0.0,-1.0,-0.30000000000000016,-1.04482003238948e-06,0.0,0.0
-1.0,0.0,-0.30000000000000016,1.377858589064591e-05,-5.431337163349744e-08,6.84627866907954e-06
-0.9,-0.30000000000000016,0.0,1.8762442692320374e-05,9.686495333738715e-06,3.4141449171503865e-08
0.0,-0.9,-0.30000000000000016,-5.716455707343057e-07,0.0,0.0
-0.9,0.0,-0.30000000000000016,1.875575943319804e-05,-7.66920877073238e-08,9.661513536710214e-06
-0.8,-0.30000000000000016,0.0,2.638674625913769e-05,1.3365800609900065e-05,6.43089573681188e-08
0.0,-0.8,-0.30000000000000016,4.2613700757059053e-07,0.0,0.0
-0.8,0.0,-0.30000000000000016,2.637488372517747e-05,-1.0606869475603638e-07,1.3342117173606406e-05
-0.7000000000000001,-0.30000000000000016,0.0,3.838866322131888e-05,1.6870419158372917e-05,9.715176850789588e-08
0.0,-0.7000000000000001,-0.30000000000000016,2.241145859348431e-06,0.0,0.0
-0.7000000000000001,0.0,-0.30000000000000016,3.837097398475404e-05,-1.3428178789399024e-07,1.684921627924815e-05
-0.6000000000000001,-0.30000000000000016,0.0,5.533673217371128e-05,1.5287652305160324e-05,9.353501348241514e-08
0.0,-0.6000000000000001,-0.30000000000000016,5.13714984756283e-06,0.0,0.0
-0.6000000000000001,0.0,-0.30000000000000016,5.531411015591483e-05,-1.2205423201906566e-07,1.5269995966977564e-05
-0.5000000000000001,-0.30000000000000016,0.0,6.63983856143229e-05,1.2817467422717522e-06,-7.967003290983191e-09
0.0,-0.5000000000000001,-0.30000000000000016,9.130308803602798e-06,0.0,0.0
-0.5000000000000001,0.0,-0.30000000000000016,6.63736985154378e-05,-1.0099992130598855e-08,1.2683937226855373e-06
-0.40000000000000013,-0.30000000000000016,0.0,5.6871788364954805e-05,-1.2595795560028037e-05,-1.0874213021921255e-07
0.0,-0.40000000000000013,-0.30000000000000016,1.3786290897662256e-05,0.0,0.0
-0.40000000000000013,0.0,-0.30000000000000016,5.684901153367432e-05,1.0084051615926529e-07,-1.2604852400191765e-05
-0.30000000000000016,-0.30000000000000016,0.0,4.1603733677306836e-05,-1.3773261273982374e-05,-1.0998053928044385e-07
0.0,-0.30000000000000016,-0.30000000000000016,1.8310149291607877e-05,0.0,0.0
-0.30000000000000016,0.0,-0.30000000000000016,4.1585544054128384e-05,1.0986615653465357e-07,-1.3778760742802915e-05
-0.20000000000000018,-0.30000000000000016,0.0,3.1597533368100584e-05,-9.522798342959633e-06,-7.24714213247794e-08
0.0,-0.20000000000000018,-0.30000000000000016,2.1932947419083032e-05,0.0,0.0
-0.20000000000000018,0.0,-0.30000000000000016,3.158440740721481e-05,7.575644990424568e-08,-9.525689265455473e-06
-0.1000000000000002,-0.30000000000000016,0.0,2.6516229155022792e-05,-4.642400176139343e-06,-3.415027060529276e-08
0.0,-0.1000000000000002,-0.30000000000000016,2.4204383233151513e-05,0.0,0.0
-0.1000000000000002,0.0,-0.30000000000000016,2.650681342374873e-05,3.687217412031171e-08,-4.643576783030193e-06
-2.220446049250313e-16,-0.30000000000000016,0.0,2.4977870719253014e-05,-1.1011428314305904e-20,8.007108329513308e-22
0.0,-2.220446049250313e-16,-0.30000000000000016,2.4969790758649717e-05,0.0,0.0
-2.220446049250313e-16,0.0,-0.30000000000000016,2.4969790758649713e-05,2.157287037538296e-21,-1.0164395367051604e-20
0.0,-0.30000000000000016,0.0,2.497787071925302e-05,0.0,0.0
0.0,0.0,-0.30000000000000016,2.496979075864972e-05,0.0,0.0
0.0,0.0,-0.30000000000000016,2.496979075864972e-05,0.0,0.0
0.09999999999999964,-0.30000000000000016,0.0,2.651622915502278e-05,4.6424001761393145e-06,3.415027060529149e-08
0.0,0.09999999999999964,-0.30000000000000016,2.4204604810034046e-05,0.0,0.0
0.09999999999999964,0.0,-0.30000000000000016,2.6506813423748714e-05,-3.6872174120313834e-08,4.643576783030169e-06
0.19999999999999973,-0.30000000000000016,0.0,3.1597533368100557e-05,9.522798342959616e-06,7.247142132477858e-08
0.0,0.19999999999999973,-0.30000000000000016,2.193325595210191e-05,0.0,0.0
0.19999999999999973,0.0,-0.30000000000000016,3.158440740721478e-05,-7.575644990424586e-08,9.525689265455453e-06
0.2999999999999998,-0.30000000000000016,0.0,4.160373367730681e-05,1.3773261273982362e-05,1.0998053928044412e-07
0.0,0.2999999999999998,-0.30000000000000016,1.831048361800838e-05,0.0,0.0
0.2999999999999998,0.0,-0.30000000000000016,4.158554405412836e-05,-1.0986615653465713e-07,1.37787607428029e-05
0.3999999999999997,-0.30000000000000016,0.0,5.6871788364954723e-05,1.2595795560028064e-05,1.0874213021921454e-07
0.0,0.3999999999999997,-0.30000000000000016,1.3786773756681387e-05,0.0,0.0
0.3999999999999997,0.0,-0.30000000000000016,5.684901153367426e-05,-1.0084051615926565e-07,1.2604852400191792e-05
0.49999999999999956,-0.30000000000000016,0.0,6.63983856143229e-05,-1.2817467422716516e-06,7.967003290984018e-09
0.0,0.49999999999999956,-0.30000000000000016,9.131118533643151e-06,0.0,0.0
0.49999999999999956,0.0,-0.30000000000000016,6.637369851543782e-05,1.009999213059942e-08,-1.2683937226854363e-06
0.5999999999999996,-0.30000000000000016,0.0,5.5336732173711356e-05,-1.5287652305160294e-05,-9.353501348241392e-08
0.0,0.5999999999999996,-0.30000000000000016,5.138315460817137e-06,0.0,0.0
0.5999999999999996,0.0,-0.30000000000000016,5.53141101559149e-05,1.2205423201906418e-07,-1.526999596697753e-05
0.6999999999999997,-0.30000000000000016,0.0,3.838866322131891e-05,-1.6870419158372927e-05,-9.715176850789655e-08
0.0,0.6999999999999997,-0.30000000000000016,2.2425060908300207e-06,0.0,0.0
0.6999999999999997,0.0,-0.30000000000000016,3.8370973984754096e-05,1.342817878939919e-07,-1.6849216279248164e-05
0.7999999999999996,-0.30000000000000016,0.0,2.638674625913773e-05,-1.3365800609900075e-05,-6.430895736811876e-08
0.0,0.7999999999999996,-0.30000000000000016,4.2747532818220293e-07,0.0,0.0
0.7999999999999996,0.0,-0.30000000000000016,2.637488372517751e-05,1.0606869475603569e-07,-1.334211717360642e-05
0.8999999999999995,-0.30000000000000016,0.0,1.87624426923204e-05,-9.68649533373873e-06,-3.41414491715048e-08
0.0,0.8999999999999995,-0.30000000000000016,-5.704749126091537e-07,0.0,0.0
0.8999999999999995,0.0,-0.30000000000000016,1.8755759433198066e-05,7.669208770732392e-08,-9.661513536710234e-06
1.0,-0.30000000000000016,0.0,1.3781417248136221e-05,-6.871492702074427e-06,-1.3545115275711167e-08
0.0,1.0,-0.30000000000000016,-1.043867896209207e-06,0.0,0.0
1.0,0.0,-0.30000000000000016,1.377858589064591e-05,5.431337163349744e-08,-6.84627866907954e-06
-1.0,-0.20000000000000018,0.0,1.5760725682191186e-05,4.8472463462953106e-06,-7.358568399876012e-09
0.0,-1.0,-0.20000000000000018,-9.553836561021757e-07,0.0,0.0
-1.0,0.0,-0.20000000000000018,1.5757247280681596e-05,-3.824280072511799e-08,4.815968586554696e-06
-0.9,-0.20000000000000018,0.0,2.134307194980036e-05,6.59259152516994e-06,3.4864224173282307e-09
0.0,-0.9,-0.20000000000000018,-3.466870244750477e-07,0.0,0.0
-0.9,0.0,-0.20000000000000018,2.133529687338049e-05,-5.206042898610503e-08,6.56099073286008e-06
-0.8,-0.20000000000000018,0.0,2.909747665063158e-05,8.445583921182514e-06,1.810685849371686e-08
0.0,-0.8,-0.20000000000000018,9.127618906773943e-07,0.0,0.0
-0.8,0.0,-0.20000000000000018,2.908352105656484e-05,-6.677567324341057e-08,8.415265667038702e-06
-0.7000000000000001,-0.20000000000000018,0.0,3.913772988170701e-05,9.329646983175633e-06,2.9904496837414915e-08
0.0,-0.7000000000000001,-0.20000000000000018,3.1826356872155303e-06,0.0,0.0
-0.7000000000000001,0.0,-0.20000000000000018,3.911637824629045e-05,-7.387179138706724e-08,9.302609115074097e-06
-0.6000000000000001,-0.20000000000000018,0.0,4.955159775651176e-05,7.109596057073967e-06,2.2814098533485226e-08
0.0,-0.6000000000000001,-0.20000000000000018,6.756523548459766e-06,0.0,0.0
-0.6000000000000001,0.0,-0.20000000000000018,4.952375678402795e-05,-5.635384045227197e-08,7.087769614928331e-06
-0.5000000000000001,-0.20000000000000018,0.0,5.4902018884664087e-05,9.124085937288439e-07,-1.1964480997527105e-08
0.0,-0.5000000000000001,-0.20000000000000018,1.1561949267357448e-05,0.0,0.0
-0.5000000000000001,0.0,-0.20000000000000018,5.487150538958228e-05,-7.186814957863583e-09,8.969758185029104e-07
-0.40000000000000013,-0.20000000000000018,0.0,5.131471423889836e-05,-5.190568540525129e-06,-4.638409904561962e-08
0.0,-0.40000000000000013,-0.20000000000000018,1.694926784216832e-05,0.0,0.0
-0.40000000000000013,0.0,-0.20000000000000018,5.128675199034729e-05,4.123732026088952e-08,-5.199713055423693e-06
-0.30000000000000016,-0.20000000000000018,0.0,4.2843690630922964e-05,-7.1141256595719685e-06,-5.225909901237984e-08
0.0,-0.30000000000000016,-0.20000000000000018,2.193477721593696e-05,0.0,0.0
