Time (UTC),ECI X (km),ECI Y (km),ECI Z (km),ECEF X (km),ECEF Y (km),ECEF Z (km),Latitude (deg),Longitude (deg),Altitude (m),B N,B E,B D,Bx ECEF (nT),By ECEF (nT),Bz ECEF (nT),Bx ECI (nT),By ECI (nT),Bz ECI (nT)
2025-01-15 09:40:48,3782.7023165006754,-4633.093746031679,3468.7023658125363,3929.2104125004626,4509.512169744681,3468.7023658125363,30.26518905160433,48.93383950711355,541472.6173501415,16239.960934189276,1896.2699681065967,36069.65335316907,-27272.284870728035,-28413.542613011923,-4152.72658167279,-23410.123170525505,31671.328659094972,-4152.72658167279
2025-01-15 09:45:36,2672.704384554088,-3775.679071901977,5135.080131643405,3339.125521756447,3201.4593439817336,5135.080131643405,48.16225172620697,43.79421693268622,545142.2248485414,18310.9335543917,2086.8250716647026,35257.08041770467,-28267.15968334301,-24210.735401474238,-14053.996614833792,-19766.352514087062,31535.429813666,-14053.996614833792
2025-01-15 09:50:24,1297.9048778845656,-2544.1951423329697,6291.357615564493,2358.7324543875397,1610.5487272747012,6291.357615564493,65.71614817479754,34.325364179541104,548924.5215728255,23080.16733450528,1192.9194823136388,30488.95640299537,-28402.058174854446,-17948.523113212825,-18299.378489731538,-14195.603698618994,30451.785270244927,-18299.378489731538
2025-01-15 09:55:12,-205.3742373931749,-1060.879328374585,6823.24284314255,1076.6868361981817,-91.59139432767725,6823.24284314255,81.05554984198108,-4.862320419007482,551003.4328832291,28602.007450580844,-2175.613503676907,-14864.211654474966,-26034.19974093513,31.201169620779382,19130.404668108833,2794.7995404126204,25883.77146384974,19130.404668108833
2025-01-15 10:00:00,-1688.3416681806916,527.387402084035,6678.2977220959765,-381.52788232878675,-1727.1570673791714,6678.2977220959765,75.25286660167447,-102.45655961432173,550418.6083151968,17093.936703776475,-11792.676182747102,-37015.31179481591,-9981.784316788102,9484.798367021365,40147.300938436165,10301.261848236518,9136.816871536546,40147.300938436165
2025-01-15 10:04:48,-3004.2565656335587,2063.46351075943,5870.803598708711,-1865.9795481577737,-3130.7442403117007,5870.803598708711,58.32622626910178,-120.79569808102934,547439.1748396624,33120.32439810609,-11520.240620740025,-9980.86541946921,1852.1565782614825,25608.97257369279,25885.122106077448,25436.839214383777,-3495.307003989013,25885.122106077448
2025-01-15 10:09:36,-4022.6933171439077,3395.208557156873,4480.444981676221,-3217.6650542640045,-4166.069402800887,4480.444981676221,40.5779085142052,-127.68071508114531,543459.6109644705,27817.973640393884,-9469.209456427425,2310.5660300895097,4639.3153672980225,21498.028330096313,19625.38742058041,21276.747384643477,-5566.730628379481,19625.38742058041
2025-01-15 10:14:24,-4642.437311275556,4390.444784534711,2644.8440608311016,-4285.576484404932,-4739.415975780869,2644.8440608311016,22.611419858227848,-132.12119405568012,540451.664266482,21769.679745717505,-6270.776153298853,7391.342617403291,5538.87826728644,15475.02625799577,17254.504494138626,15347.350489409053,-5883.404040239999,17254.504494138626
2025-01-15 10:19:12,-4801.799241115526,4950.2867088627545,546.2494496564838,-4943.783727072757,-4808.494245795816,546.2494496564838,4.556721033389704,-135.79479062339811,540161.6286616577,18334.12906329589,-3738.0359601854775,9374.092308677842,5136.420145369146,10210.409476500854,17531.44416108586,10203.44882313437,-5150.233557932133,17531.44416108586
2025-01-15 10:24:00,-4485.084584522399,5019.334728357886,-1606.6778005408908,-5106.482991087196,-4385.60558045946,-1606.6778005408908,-13.504998187314895,-139.34299563642526,543361.5161634078,16242.548506596013,-3119.673152008974,11493.859624882665,3568.3008192624384,7176.848512307884,18477.597959032257,7245.568575905226,-3426.6107624326983,18477.597959032257
2025-01-15 10:28:48,-3724.233165937532,4591.353697565702,-3600.1339300439668,-4738.906525056245,-3534.573014834843,-3600.1339300439668,-31.49754450679298,-143.28212044144703,549473.540358413,12553.17290060982,-3537.40461683258,14557.952235848064,2577.9482136017305,6335.784940253795,18309.5976688694,6435.313959530973,-2318.3446774422755,18309.5976688694
