X,Y,Z,Bx,By,Bz,B_norm
-0.8,0.0,-0.46999999999999975,1.062174835958866e-05,-4.889932825963817e-07,9.010679249029358e-06,1.3937467243862388e-05
-0.8,0.0,-0.45999999999999974,1.0904521228630457e-05,-4.891255391924208e-07,8.925169458939597e-06,1.4099875066451146e-05
-0.8,0.0,-0.44999999999999973,1.1183646879855525e-05,-4.891647922367908e-07,8.830857513156184e-06,1.4258235660309914e-05
-0.8,0.0,-0.4399999999999997,1.1458652846025543e-05,-4.891097448613947e-07,8.727992760126455e-06,1.4412418638419698e-05
-0.8,0.0,-0.4299999999999997,1.1729093700122987e-05,-4.889591526478221e-07,8.616853618998583e-06,1.4562310475006079e-05
-0.8,0.0,-0.4199999999999997,1.1994553368641712e-05,-4.887118219216669e-07,8.497744375580782e-06,1.4707814563380756e-05
-0.8,0.0,-0.4099999999999997,1.2254647017589306e-05,-4.883666077746491e-07,8.370991800250081e-06,1.4848851106707007e-05
-0.8,0.0,-0.3999999999999997,1.2509022501102371e-05,-4.879224118427225e-07,8.236941649090358e-06,1.4985356850725416e-05
-0.8,0.0,-0.3899999999999997,1.2757361372069721e-05,-4.873781798696539e-07,8.095955108575074e-06,1.5117284669802727e-05
-0.8,0.0,-0.37999999999999967,1.2999379463045904e-05,-4.867328990863874e-07,7.948405241630817e-06,1.5244603019577025e-05
-0.8,0.0,-0.36999999999999966,1.3234827053775928e-05,-4.859855954367874e-07,7.79467348911722e-06,1.5367295270940755e-05
-0.8,0.0,-0.35999999999999965,1.346348864865506e-05,-4.851353306803075e-07,7.635146275867074e-06,1.5485358941123218e-05
-0.8,0.0,-0.34999999999999964,1.3685182393283132e-05,-4.841811994015254e-07,7.470211764698447e-06,1.5598804838214997e-05
-0.8,0.0,-0.33999999999999964,1.3899759163869293e-05,-4.831223259556548e-07,7.300256795495484e-06,1.5707656135642364e-05
-0.8,0.0,-0.3299999999999996,1.41071013665808e-05,-4.81957861378011e-07,7.125664039810067e-06,1.58119473928853e-05
-0.8,0.0,-0.3199999999999996,1.4307121486038735e-05,-4.806869802840096e-07,6.9468093946997146e-06,1.5911723538183222e-05
-0.8,0.0,-0.3099999999999996,1.4499760423116176e-05,-4.793088777847624e-07,6.764059632900543e-06,1.6007038828138205e-05
-0.8,0.0,-0.2999999999999996,1.4684985662094128e-05,-4.778227664418038e-07,6.577770320121435e-06,1.609795579806053e-05
-0.8,0.0,-0.2899999999999996,1.4862789306207353e-05,-4.762278732828607e-07,6.388284004384921e-06,1.6184544215660922e-05
-0.8,0.0,-0.2799999999999996,1.503318601880904e-05,-4.7452343689906953e-07,6.1959286770451045e-06,1.6266880049330664e-05
-0.8,0.0,-0.2699999999999996,1.5196210904951504e-05,-4.7270870464272644e-07,6.001016500462131e-06,1.6345044460815357e-05
-0.8,0.0,-0.25999999999999956,1.535191736527181e-05,-4.707829299432883e-07,5.803842793351245e-06,1.6419122830626346e-05
-0.8,0.0,-0.24999999999999956,1.550037495082974e-05,-4.687453697585464e-07,5.6046852615685595e-06,1.6489203823084486e-05
-0.8,0.0,-0.23999999999999955,1.5641667244107292e-05,-4.665952821769642e-07,5.403803459536089e-06,1.6555378496489382e-05
-0.8,0.0,-0.22999999999999954,1.5775889787861976e-05,-4.643319241867997e-07,5.201438465614486e-06,1.661773946257916e-05
-0.8,0.0,-0.21999999999999953,1.5903148080036246e-05,-4.6195454962733946e-07,4.997812753457012e-06,1.6676380098213745e-05
-0.8,0.0,-0.20999999999999952,1.6023555649547518e-05,-4.5946240733767827e-07,4.79313024066432e-06,1.673139381109277e-05
-0.8,0.0,-0.1999999999999995,1.613723222458728e-05,-4.5685473951866014e-07,4.5875764958402015e-06,1.6782873360317778e-05
-0.8,0.0,-0.1899999999999995,1.6244302002095795e-05,-4.5413078032418987e-07,4.381319085354645e-06,1.6830910231732096e-05
-0.8,0.0,-0.1799999999999995,1.6344892024387513e-05,-4.5128975469867504e-07,4.174508041681555e-06,1.6875594067221648e-05
-0.8,0.0,-0.16999999999999948,1.643913066650462e-05,-4.483308774781697e-07,3.96727643602566e-06,1.6917012146533366e-05
-0.8,0.0,-0.15999999999999948,1.652714623578267e-05,-4.452533527735545e-07,3.7597410390224244e-06,1.6955248919659383e-05
-0.8,0.0,-0.14999999999999947,1.660906568332445e-05,-4.4205637365488903e-07,3.5520030545259603e-06,1.6990385587438462e-05
-0.8,0.0,-0.13999999999999946,1.668501342558755e-05,-4.387391221567375e-07,3.344148912840405e-06,1.702249972773092e-05
-0.8,0.0,-0.12999999999999945,1.675511027308573e-05,-4.353007696247999e-07,3.136251111152534e-06,1.7051664964322527e-05
-0.8,0.0,-0.11999999999999944,1.6819472462264264e-05,-4.317404774244067e-07,2.928369090348104e-06,1.7077950675593917e-05
-0.8,0.0,-0.10999999999999943,1.6878210785914995e-05,-4.2805739803148487e-07,2.7205501388074384e-06,1.7101421739947586e-05
-0.8,0.0,-0.09999999999999942,1.6931429817024286e-05,-4.242506765260817e-07,2.512830315150603e-06,1.712213831500294e-05
-0.8,0.0,-0.08999999999999941,1.6979227220673115e-05,-4.2031945250774995e-07,2.3052353832162773e-06,1.7140155647643217e-05
-0.8,0.0,-0.0799999999999994,1.7021693148509634e-05,-4.162628624507684e-07,2.0977817537959376e-06,1.715552391211748e-05
-0.8,0.0,-0.0699999999999994,1.7058909710367307e-05,-4.120800425152464e-07,1.8904774287926253e-06,1.7168288073558113e-05
-0.8,0.0,-0.05999999999999939,1.7090950517786365e-05,-4.0777013182790133e-07,1.6833229445237254e-06,1.717848777446353e-05
-0.8,0.0,-0.04999999999999938,1.711788029449067e-05,-4.0333227624322974e-07,1.4763123118338934e-06,1.718615724190966e-05
-0.8,0.0,-0.03999999999999937,1.7139754549260638e-05,-3.9876563259247175e-07,1.269433951524402e-06,1.7191325213488357e-05
-0.8,0.0,-0.02999999999999936,1.7156619307106736e-05,-3.9406937342359115e-07,1.0626716243376036e-06,1.7194014880220105e-05
-0.8,0.0,-0.01999999999999935,1.7168510895175465e-05,-3.892426922312528e-07,8.56005355359781e-07,1.7194243844950517e-05
-0.8,0.0,-0.009999999999999343,1.7175455780395244e-05,-3.842848091707332e-07,6.494123532231579e-07,1.71920240950096e-05
-0.8,0.0,0.0,1.717747045648426e-05,-3.791949772444821e-07,4.4286792489987566e-07,1.7187361988189525e-05
-0.8,0.0,6.661338147750939e-16,1.7177470456484264e-05,-3.791949772444823e-07,4.4286792489986296e-07,1.7187361988189525e-05
-0.8,0.0,0.010000000000000675,1.7174561378584242e-05,-3.7397248894459937e-07,2.3634638718827763e-07,1.7180258251376252e-05
-0.8,0.0,0.020000000000000684,1.716672494444591e-05,-3.6861668332870047e-07,2.982197619711114e-08,1.7170707991453173e-05
-0.8,0.0,0.030000000000000693,1.7153947521763795e-05,-3.6312695350080316e-07,-1.7673024376444179e-07,1.715870071837743e-05
-0.8,0.0,0.0400000000000007,1.7136205521934005e-05,-3.575027544631343e-07,-3.833334704801083e-07,1.714422038061225e-05
-0.8,0.0,0.05000000000000071,1.7113465521179537e-05,-3.5174361129893494e-07,-5.900082519923366e-07,1.7127245413378927e-05
-0.8,0.0,0.06000000000000072,1.708568443064682e-05,-3.458491276408695e-07,-7.967715715295456e-07,1.71077488004686e-05
-0.8,0.0,0.07000000000000073,1.7052809717716544e-05,-3.398189943743862e-07,-1.0036359283863926e-06,1.7085698150626838e-05
-0.8,0.0,0.08000000000000074,1.7014779681381147e-05,-3.3365299852059603e-07,-1.2106084143540485e-06,1.7061055789788257e-05
-0.8,0.0,0.09000000000000075,1.6971523785113292e-05,-3.2735103223874774e-07,-1.4176897858071467e-06,1.70337788706956e-05
-0.8,0.0,0.10000000000000075,1.692296305117022e-05,-3.209131018848165e-07,-1.6248735321689551e-06,1.700381950168188e-05
-0.8,0.0,0.11000000000000076,1.686901052073803e-05,-3.143393370592171e-07,-1.8321449421970457e-06,1.6971124896624012e-05
-0.8,0.0,0.12000000000000077,1.680957178470216e-05,-3.0762999957448115e-07,-2.0394801703578985e-06,1.693563754828782e-05
-0.8,0.0,0.13000000000000078,1.6744545590119786e-05,-3.007854922716611e-07,-2.246845306489018e-06,1.6897295427471604e-05
-0.8,0.0,0.1400000000000008,1.667382452764983e-05,-2.938063676134335e-07,-2.454195452978089e-06,1.685603221051519e-05
-0.8,0.0,0.1500000000000008,1.6597295805246316e-05,-2.866933359813762e-07,-2.6614738148144467e-06,1.681177753786571e-05
-0.8,0.0,0.1600000000000008,1.6514842113320697e-05,-2.794472736056189e-07,-2.8686108090804386e-06,1.67644573064746e-05
-0.8,0.0,0.17000000000000082,1.6426342586306503e-05,-2.720692300560976e-07,-3.0755232017366987e-06,1.671399399883435e-05
-0.8,0.0,0.18000000000000083,1.6331673865092036e-05,-2.645604352269154e-07,-3.2821132808994962e-06,1.6660307051440395e-05
-0.8,0.0,0.19000000000000083,1.623071126410121e-05,-2.5692230574779197e-07,-3.488268077188875e-06,1.6603313265374104e-05
-0.8,0.0,0.20000000000000084,1.6123330045876826e-05,-2.49156450760256e-07,-3.6938586431162476e-06,1.6542927261538523e-05
-0.8,0.0,0.21000000000000085,1.6009406804834216e-05,-2.412646770000898e-07,-3.898739404846755e-06,1.6479061982829753e-05
-0.8,0.0,0.22000000000000086,1.5888820960388657e-05,-2.3324899313243773e-07,-4.10274760097578e-06,1.641162924518452e-05
-0.8,0.0,0.23000000000000087,1.5761456357904683e-05,-2.25111613291005e-07,-4.3057028241545905e-06,1.634054033900058e-05
-0.8,0.0,0.24000000000000088,1.5627202973862674e-05,-2.1685495977868774e-07,-4.507406682435661e-06,1.6265706681873637e-05
-0.8,0.0,0.2500000000000009,1.548595871928881e-05,-2.0848166489297472e-07,-4.7076425980248725e-06,1.6187040522926112e-05
-0.8,0.0,0.2600000000000009,1.533763133286006e-05,-1.9999457184614154e-07,-4.906175761663815e-06,1.6104455698217066e-05
-0.8,0.0,0.2700000000000009,1.5182140352198996e-05,-1.9139673475696835e-07,-5.102753261052783e-06,1.6017868435816592e-05
-0.8,0.0,0.2800000000000009,1.501941914875003e-05,-1.8269141769790058e-07,-5.297104401496654e-06,1.5927198208105993e-05
-0.8,0.0,0.2900000000000009,1.484941700833113e-05,-1.7388209278879497e-07,-5.488941236243317e-06,1.5832368627733465e-05
-0.8,0.0,0.30000000000000093,1.467210123605043e-05,-1.6497243733580492e-07,-5.677959322724374e-06,1.5733308382425664e-05
-0.8,0.0,0.31000000000000094,1.4487459260850448e-05,-1.559663300213608e-07,-5.863838719043776e-06,1.5629952202545557e-05
-0.8,0.0,0.32000000000000095,1.429550071159547e-05,-1.4686784615861334e-07,-6.046245232547591e-06,1.5522241853919373e-05
-0.8,0.0,0.33000000000000096,1.4096259433466833e-05,-1.37681252031035e-07,-6.224831929117642e-06,1.541012714705904e-05
-0.8,0.0,0.34000000000000097,1.3889795410608345e-05,-1.284109983450073e-07,-6.399240907955422e-06,1.5293566952516433e-05
-0.8,0.0,0.350000000000001,1.3676196558610079e-05,-1.1906171283010041e-07,-6.569105342076333e-06,1.5172530210762344e-05
-0.8,0.0,0.360000000000001,1.3455580348681373e-05,-1.0963819202836695e-07,-6.734051779563261e-06,1.5046996923732347e-05
-0.8,0.0,0.370000000000001,1.3228095224389274e-05,-1.0014539232023374e-07,-6.893702694909549e-06,1.4916959114072696e-05
-0.8,0.0,0.380000000000001,1.2993921771767062e-05,-9.058842024021998e-08,-7.0476792736260615e-06,1.47824217372047e-05
-0.8,0.0,0.390000000000001,1.2753273604553528e-05,-8.097252214108076e-08,-7.195604406839594e-06,1.4643403530657516e-05
-0.8,0.0,0.400000000000001,1.2506397928408027e-05,-7.130307326958315e-08,-7.337105866049808e-06,1.4499937784748208e-05
-0.8,0.0,0.41000000000000103,1.2253575751228543e-05,-6.158556632113128e-08,-7.471819621745657e-06,1.4352073018661055e-05
-0.8,0.0,0.42000000000000104,1.1995121711207427e-05,-5.1825599543852835e-08,-7.599393263441105e-06,1.4199873546334205e-05
-0.8,0.0,0.43000000000000105,1.1731383499973822e-05,-4.202886446529899e-08,-7.719489473120178e-06,1.4043419917332086e-05
-0.8,0.0,0.44000000000000106,1.1462740865020563e-05,-3.22011333168211e-08,-7.831789499332589e-06,1.3882809219082983e-05
-0.8,0.0,0.45000000000000107,1.1189604183468498e-05,-2.2348246231558348e-08,-7.935996575497783e-06,1.371815522849621e-05
-0.8,0.0,0.4600000000000011,1.0912412607900176e-05,-1.2476098292451463e-08,-8.031839223579061e-06,1.354958840302946e-05
-0.8,0.0,0.4700000000000011,1.0631631794260721e-05,-2.59062650584349e-09,-8.119074383369254e-06,1.3377255703722044e-05
-0.8,0.0,0.4800000000000011,1.0347751231396664e-05,7.302203224943962e-09,-8.197490308326481e-06,1.3201320245496269e-05
-0.8,0.0,0.4900000000000011,1.0061281201367124e-05,1.7196409054008533e-08,-8.266909171295766e-06,1.3021960773091044e-05
-0.8,0.0,0.5000000000000011,9.772749408879039e-06,2.708600600585954e-08,-8.327189327564262e-06,1.2839370964247707e-05
-0.8,0.0,0.5100000000000011,9.482697326727006e-06,3.6965018581442775e-08,-8.378227188467371e-06,1.2653758565125547e-05
-0.8,0.0,0.5200000000000011,9.191676311627802e-06,4.682749309559721e-08,-8.419958666057254e-06,1.2465344366280537e-05
-0.8,0.0,0.5300000000000011,8.900243551029658e-06,5.6667509689206576e-08,-8.452360157960221e-06,1.227436103078986e-05
