X,Y,Z,Bx,By,Bz,B_norm
-0.8,0.0,-0.71,1.7680795869404576e-06,-4.960295489800309e-08,3.4347031270717216e-06,3.863386008413658e-06
-0.8,0.0,-0.7,1.852130454544633e-06,-4.980583631333975e-08,3.48503147479457e-06,3.946937068448317e-06
-0.8,0.0,-0.69,1.9389320658373627e-06,-4.997582421200326e-08,3.5347507184916456e-06,4.0319248233089886e-06
-0.8,0.0,-0.6799999999999999,2.028514934112439e-06,-5.011149205377709e-08,3.5837533200090653e-06,4.1183336263868965e-06
-0.8,0.0,-0.6699999999999999,2.12090471125308e-06,-5.0211459167564104e-08,3.6319269544039513e-06,4.206144480040267e-06
-0.8,0.0,-0.6599999999999999,2.2161217363995733e-06,-5.027440045107719e-08,3.6791546235808314e-06,4.295334889167501e-06
-0.8,0.0,-0.6499999999999999,2.314180578804142e-06,-5.0299056326029265e-08,3.725314806471519e-06,4.385878720814962e-06
-0.8,0.0,-0.6399999999999999,2.4150895780871072e-06,-5.0284242869505135e-08,3.7702816477192285e-06,4.477746071227615e-06
-0.8,0.0,-0.6299999999999999,2.51885038545801e-06,-5.022886203299812e-08,3.813925186586121e-06,4.570903141806778e-06
-0.8,0.0,-0.6199999999999999,2.6254575098020098e-06,-5.013191185175302e-08,3.856111627510156e-06,4.665312125483214e-06
-0.8,0.0,-0.6099999999999999,2.734897872847869e-06,-4.9992496539066314e-08,3.896703653391281e-06,4.760931105043526e-06
-0.8,0.0,-0.5999999999999999,2.8471503779207586e-06,-4.980983635310573e-08,3.9355607822888834e-06,4.857713964961516e-06
-0.8,0.0,-0.5899999999999999,2.9621854970322732e-06,-4.9583277118070385e-08,3.972539767763412e-06,4.955610318281683e-06
-0.8,0.0,-0.5799999999999998,3.079964881262322e-06,-4.931229927699262e-08,4.007495042597988e-06,5.054565450077451e-06
-0.8,0.0,-0.5699999999999998,3.2004409995338913e-06,-4.899652635088983e-08,4.040279205094927e-06,5.154520278960443e-06
